title,publish_date,media_name,url,cluster,UMAP1,UMAP2,title_total_frequency,title_date_frequency,publish_year,publish_month,publish_day,days_since_min,label,cluster_name
Court rules on Trump's transgender troop ban,5/7/21,cbsnews.com,https://www.cbsnews.com/video/court-rules-on-trumps-transgender-troop-ban/,118,6.6169815,1.6134739,1,1,2021,5,7,492,Trans Military Ban,Trans Military Ban
Court says Japan's ban on same-sex marriage unconstitutional,3/17/21,abcnews.go.com,https://abcnews.go.com/International/wireStory/court-japans-ban-sex-marriage-unconstitutional-76504590,67,8.042566,2.2194386,6,6,2021,3,17,441,Japan LGBTQ+ Rights,Japan LGBTQ+ Rights
Court says Japan's ban on same-sex marriage unconstitutional,3/17/21,foxnews.com,http://feeds.foxnews.com/~r/foxnews/world/~3/it7ccyNYAs8/court-says-japans-ban-on-same-sex-marriage-unconstitutional,67,8.04191,2.2190256,6,6,2021,3,17,441,Japan LGBTQ+ Rights,Japan LGBTQ+ Rights
Court says Japan’s ban on same-sex marriage unconstitutional,3/16/21,seattletimes.com,https://www.seattletimes.com/nation-world/court-says-japans-ban-on-same-sex-marriage-unconstitutional/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,67,8.035978,2.219245,4,2,2021,3,16,440,Japan LGBTQ+ Rights,Japan LGBTQ+ Rights
Court says Japan’s ban on same-sex marriage unconstitutional,3/17/21,washingtonpost.com,https://www.washingtonpost.com/world/asia_pacific/court-says-japans-ban-on-same-sex-marriage-unconstitutional/2021/03/17/68c283f0-86e2-11eb-be4a-24b89f616f2c_story.html?utm_source=rss&utm_medium=referral&utm_campaign=wp_world,67,8.038681,2.2208157,4,2,2021,3,17,441,Japan LGBTQ+ Rights,Japan LGBTQ+ Rights
Court: Arkansas can't ban treatment of transgender kids,8/25/22,abcnews.go.com,https://abcnews.go.com/US/wireStory/court-arkansas-ban-treatment-transgender-kids-88843624,126,1.8899078,-10.672019,3,3,2022,8,25,967,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Court: Arkansas can't ban treatment of transgender kids,8/25/22,mysanantonio.com,https://www.mysanantonio.com/news/article/Court-Arkansas-can-t-ban-treatment-of-17397732.php,126,1.8899088,-10.672239,3,3,2022,8,25,967,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Court: Arkansas can't ban treatment of transgender kids,8/25/22,sfgate.com,https://www.sfgate.com/news/article/Court-Arkansas-can-t-ban-treatment-of-17397732.php,126,1.8897171,-10.672604,3,3,2022,8,25,967,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Court: Arkansas can’t ban treatment of transgender kids,8/25/22,seattletimes.com,https://www.seattletimes.com/nation-world/nation/court-arkansas-cant-ban-treatment-of-transgender-kids/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,126,1.8903732,-10.668957,2,2,2022,8,25,967,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Court: Arkansas can’t ban treatment of transgender kids,8/25/22,stltoday.com,https://www.stltoday.com/lifestyles/health-med-fit/health/court-arkansas-can-t-ban-treatment-of-transgender-kids/article_408c60c6-4544-54a5-ad34-ad0abe29440c.html,126,1.8903699,-10.668801,2,2,2022,8,25,967,Arkansas Trans Youth Care,Arkansas Trans Youth Care
"Court: Gay, trans workers protected by law",6/15/20,gazettenet.com,https://www.gazettenet.com/Supreme-Court-says-gay-transgender-workers-protected-by-law-34778322,119,3.1652164,3.6091194,2,2,2020,6,15,166,LGBTQ Workplace Rights,LGBTQ Workplace Rights
Court: School transgender bathroom policy unconstitutional,8/26/20,abcnews.go.com,https://abcnews.go.com/US/wireStory/court-school-transgender-bathroom-policy-unconstitutional-72626826,110,1.0934143,5.50826,8,8,2020,8,26,238,Transgender Bathroom Cases,Transgender Bathroom Cases
Court: School transgender bathroom policy unconstitutional,8/26/20,seattletimes.com,https://www.seattletimes.com/nation-world/nation/court-school-transgender-bathroom-policy-unconstitutional/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,110,1.0881805,5.5372257,8,8,2020,8,26,238,Transgender Bathroom Cases,Transgender Bathroom Cases
Court: School transgender bathroom policy unconstitutional,8/26/20,sfgate.com,https://www.sfgate.com/news/article/Court-School-transgender-bathroom-policy-15516565.php,110,1.0886707,5.522216,8,8,2020,8,26,238,Transgender Bathroom Cases,Transgender Bathroom Cases
Court: School transgender bathroom policy unconstitutional,8/26/20,startribune.com,https://www.startribune.com/court-school-transgender-bathroom-policy-unconstitutional/572229282/,110,1.1217823,5.549635,8,8,2020,8,26,238,Transgender Bathroom Cases,Transgender Bathroom Cases
"Courtney Stodden 'still blocked' by Chrissy Teigen, never got apology even after return to social media",4/14/22,monstersandcritics.com,https://www.monstersandcritics.com/celebrity/courtney-stodden-still-blocked-by-chrissy-teigen-never-got-apology-even-after-return-to-social-media/,11,-2.089343,-5.437646,1,1,2022,4,14,834,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden Claims Chrissy Teigen DM'd 'Me to Kill Myself',5/11/21,tmz.com,https://www.tmz.com/2021/05/11/courtney-stodden-chrissy-teigen-privately-dm-tell-me-to-kill-myself/,11,-2.0571852,-5.4402027,1,1,2021,5,11,496,Teigen Bullying Scandal,Teigen Bullying Scandal
"Courtney Stodden Refutes Chrissy Teigen's Claim She Reached Out, Has Message for Her",7/21/21,tmz.com,https://www.tmz.com/2021/07/21/courtney-stodden-refutes-chrissy-teigen-reached-out-cancel-club-charity/,11,-2.0858707,-5.446456,1,1,2021,7,21,567,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden Rocks Green Bikini & Sends Message Of Forgiveness After Chrissy Teigen Bullying,6/23/21,hollywoodlife.com,https://hollywoodlife.com/2021/06/23/courtney-stodden-green-bikini-desert-photo/,11,-1.9773388,-5.4961624,1,1,2021,6,23,539,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden Says Chrissy Teigen 'Told Me to Kill Myself',5/12/21,newsmax.com,https://www.newsmax.com/thewire/courtney-stodden-chrissy-teigen-cyberbullying/2021/05/12/id/1021124,11,-2.0895014,-5.4221306,1,1,2021,5,12,497,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden Says Chrissy Teigen Would 'Tell Me To Kill Myself' In Private Messages,5/11/21,radaronline.com,https://radaronline.com/p/courtney-stodden-chrissy-teigen-kill-yourself-twiter-bullying-dm/,11,-2.0762749,-5.439434,1,1,2021,5,11,496,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden accepts — but doesn't exactly believe — Chrissy Teigen's apology,5/12/21,latimes.com,https://www.latimes.com/entertainment-arts/story/2021-05-12/chrissy-teigen-apologizes-courtney-stodden,11,-2.0745087,-5.4043694,1,1,2021,5,12,497,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden feels Chrissy Teigen’s apology is attempt to save herself: Her ‘wokeness is a broken record’,5/12/21,foxnews.com,https://www.foxnews.com/entertainment/courtney-stodden-chrissy-teigen-wokeness-blocked-apology-bullying-claims,11,-2.0276632,-5.4918156,1,1,2021,5,12,497,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden has advice for 'cancel club' member Chrissy Teigen: 'Just be nice',7/16/21,latimes.com,http://feeds.latimes.com/~r/latimes/entertainment/~3/oZSsMbIpqH4/courtney-stodden-chrissy-teigen-jason-biggs-cancel-club,11,-2.0891361,-5.545768,1,1,2021,7,16,562,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden says Chrissy Teigen should help anti-bullying efforts instead of griping about 'cancel club',7/21/21,foxnews.com,http://feeds.foxnews.com/~r/foxnews/entertainment/~3/xO5v37tdq2U/courtney-stodden-chrissy-teigen-help-anti-bullying-efforts-cancel-club,11,-2.0663376,-5.4408035,2,2,2021,7,21,567,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden seemingly takes a swipe at Chrissy Teigen as she praises Jason Biggs' 'personal apology',7/15/21,foxnews.com,https://www.foxnews.com/entertainment/after-chrissy-teigen-allegations-courtney-stodden-praises-jason-biggs-personal-apology,11,-2.1242514,-5.4344263,1,1,2021,7,15,561,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden shows of new look amid Chrissy Teigen bullying scandal,6/29/21,foxnews.com,https://www.foxnews.com/entertainment/courtney-stodden-new-look,11,-1.9711685,-5.452183,1,1,2021,6,29,545,Teigen Bullying Scandal,Teigen Bullying Scandal
Courtney Stodden’s Mom Urges Chrissy Teigen To ‘Personally Apologize’ For Cyberbullying Them,5/18/21,hollywoodlife.com,https://hollywoodlife.com/2021/05/18/courtney-stodden-mom-response-chrissy-teigen-apology-bullying-tweets/,11,-2.114767,-5.5356607,1,1,2021,5,18,503,Teigen Bullying Scandal,Teigen Bullying Scandal
"Covid relief, economic stimulus, immigration: What to expect in Biden's first 100 days",1/19/21,nbcnews.com,https://www.nbcnews.com/politics/white-house/covid-relief-economic-stimulus-immigration-what-expect-biden-s-first-n1254455,68,-3.9014645,0.4621563,1,1,2021,1,19,384,Bidens Presidency,Bidens Presidency
"Critics call to cancel Dave Chappelle, Netflix for ‘ridiculing trans people’",10/7/21,nypost.com,https://nypost.com/2021/10/07/critics-blast-dave-chappelle-netflix-for-ridiculing-trans-people/,52,0.43333244,-7.5936127,2,2,2021,10,7,645,Chappelle Controversy,Chappelle Controversy
"Critics condemn Florida's ""Don't Say Gay"" law",3/30/22,cbsnews.com,https://www.cbsnews.com/video/critics-florida-dont-say-gay-schools-law/,107,3.0032616,3.5652237,1,1,2022,3,30,819,Dont Say Gay Law,Dont Say Gay Law
"Critics of Florida's 'Don't Say Gay' law say it will damage LGBTQ students, parents and teachers",4/1/22,cnn.com,https://www.cnn.com/2022/04/01/us/florida-dont-say-gay-bill-desantis-critics/index.html,107,1.9226108,4.3143644,1,1,2022,4,1,821,Dont Say Gay Law,Dont Say Gay Law
Critics pile on Netflix CEO after he says he 'screwed up' Dave Chappelle show defense,10/20/21,foxnews.com,https://www.foxnews.com/media/critics-pile-netflix-ceo-dave-chappelle-defense,52,0.6158781,-7.873478,1,1,2021,10,20,658,Chappelle Controversy,Chappelle Controversy
"Critics slam Florida ""Don't Say Gay"" bill ahead of key vote",2/17/22,newsweek.com,https://www.newsweek.com/critics-slam-florida-dont-say-gay-bill-key-vote-1680200,107,3.0440512,3.577201,1,1,2022,2,17,778,Dont Say Gay Law,Dont Say Gay Law
Ct. Girls Sue to Block Participation of Transgender Athletes,2/12/20,newsmax.com,https://www.newsmax.com/newsfront/Transgender-Athletes-High-School/2020/02/12/id/953837,123,-4.168228,6.10036,2,2,2020,2,12,42,Transgender Athletes in Girls,Transgender Athletes in Girls
Curt Schilling 16 votes shy as Baseball Hall of Fame adds no new members,1/26/21,ocregister.com,https://www.ocregister.com/2021/01/26/curt-schilling-16-votes-shy-as-baseball-hall-of-fame-adds-no-new-members/,3,-9.549692,1.4304285,1,1,2021,1,26,391,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling Baseball Hall of Fame ballot removal request rejected,7/30/21,azcentral.com,http://rssfeeds.azcentral.com/~/660370434/0/phoenix/sports~Curt-Schillings-request-to-be-removed-from-Baseball-Hall-of-Fame-ballot-in-rejected/,3,-9.259327,1.3149433,1,1,2021,7,30,576,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling Fires Back After David Wells Says Most MLB Players Disliked Him,4/23/20,bleacherreport.com,https://bleacherreport.com/articles/2888257-curt-schilling-fires-back-after-david-wells-calls-him-most-disliked-mlb-player,3,-9.227368,1.3547583,1,1,2020,4,23,113,Hall of Fame Voting,Hall of Fame Voting
"Curt Schilling Lashes Out After Hall Of Fame Snub, Take Me Off Next Year's Ballot",1/27/21,tmz.com,https://www.tmz.com/2021/01/27/curt-schilling-mlb-hall-of-fame-baseball-ballott-red-sox-diamondbacks/,3,-9.254396,1.3068466,1,1,2021,1,27,392,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling Not Elected to Baseball Hall of Fame in Final Year,1/26/22,breitbart.com,https://www.breitbart.com/sports/2022/01/25/curt-schilling-not-elected-to-baseball-hall-of-fame-in-final-year-on-the-ballot/,3,-9.301618,1.3245239,1,1,2022,1,26,756,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling begged off the Hall of Fame ballot. Voters said that’s not up to him.,1/26/21,washingtonpost.com,https://www.washingtonpost.com/sports/2021/01/26/curt-schilling-hall-of-fame/?utm_source=rss&utm_medium=referral&utm_campaign=wp_homepage,3,-9.267947,1.3040886,1,1,2021,1,26,391,Hall of Fame Voting,Hall of Fame Voting
"Curt Schilling blasts Baseball Hall of Fame after falling short, requests off 2022 ballot",1/26/21,foxnews.com,https://www.foxnews.com/sports/curt-schilling-blasts-baseball-hall-of-fame-after-falling-short-requests-off-2022-ballot,3,-9.250776,1.2966604,1,1,2021,1,26,391,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling is the one to watch in next Hall of Fame vote,1/22/20,chicagotribune.com,http://www.chicagotribune.com/sports/breaking/ct-curt-schilling-baseball-hall-of-fame-20200122-5gigajbfovaq5mzei5ay4vuwfu-story.html,3,-8.235821,-4.212084,2,2,2020,1,22,21,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling is the one to watch in next Hall of Fame vote,1/22/20,sun-sentinel.com,https://www.sun-sentinel.com/sports/national-sports/ct-curt-schilling-baseball-hall-of-fame-20200122-5gigajbfovaq5mzei5ay4vuwfu-story.html#ed=rss_www.sun-sentinel.com/arcio/rss/category/sports/,3,-8.237799,-4.215763,2,2,2020,1,22,21,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling leaving Boston citing unpleasant experience,3/18/21,azcentral.com,http://rssfeeds.azcentral.com/~/647057684/0/phoenix/nation~After-years-of-backlash-Curt-Schilling-says-hes-leaving-Boston-to-be-with-people-that-are-nice/,3,-9.193345,1.3106775,2,2,2021,3,18,442,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling leaving Boston citing unpleasant experience,3/18/21,usatoday.com,http://rssfeeds.usatoday.com/~/647057684/0/usatodaycomsports-topstories~After-years-of-backlash-Curt-Schilling-says-hes-leaving-Boston-to-be-with-people-that-are-nice/,3,-9.191164,1.310874,2,2,2021,3,18,442,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling loses support in Baseball Hall of Fame voting,1/11/22,azcentral.com,https://www.azcentral.com/story/sports/mlb/2022/01/11/curt-schilling-loses-support-baseball-hall-fame-voting/9169797002/,3,-9.325821,1.2769318,2,2,2022,1,11,741,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling reacts to missing Baseball Hall of Fame again,1/22/20,azcentral.com,http://rssfeeds.azcentral.com/~/617038668/0/phoenix/nation~Curt-Schilling-reacts-to-missing-out-on-Baseball-Hall-of-Fame-again/,3,-9.196066,1.2720394,2,2,2020,1,22,21,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling reacts to missing Baseball Hall of Fame again,1/22/20,usatoday.com,http://rssfeeds.usatoday.com/~/617038668/0/usatodaycomsports-topstories~Curt-Schilling-reacts-to-missing-out-on-Baseball-Hall-of-Fame-again/,3,-9.195829,1.2724094,2,2,2020,1,22,21,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling reacts to missing out on Baseball Hall of Fame again,1/22/20,azcentral.com,http://rssfeeds.azcentral.com/~/617033616/0/phoenix/sports~Curt-Schilling-reacts-to-missing-out-on-Baseball-Hall-of-Fame-again/,3,-9.230441,1.2899036,1,1,2020,1,22,21,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling reiterates Baseball Hall of Fame team preference,1/5/22,azcentral.com,https://www.azcentral.com/story/sports/mlb/diamondbacks/2022/01/05/curt-schilling-reiterates-baseball-hall-fame-team-preference/9107199002/,3,-9.236862,1.3337488,4,2,2022,1,5,735,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling reiterates Baseball Hall of Fame team preference,1/6/22,azcentral.com,http://rssfeeds.azcentral.com/~/677226674/0/phoenix/nation~Curt-Schilling-Baseball-Hall-of-Fame-team-preference-Diamondbacks-over-Phillies-Red-Sox/,3,-9.237204,1.3345876,4,2,2022,1,6,736,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling reiterates Baseball Hall of Fame team preference,1/6/22,usatoday.com,http://rssfeeds.usatoday.com/~/677226674/0/usatodaycomsports-topstories~Curt-Schilling-Baseball-Hall-of-Fame-team-preference-Diamondbacks-over-Phillies-Red-Sox/,3,-9.237202,1.3338814,4,2,2022,1,6,736,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling slams writers after 2021 Baseball Hall of Fame vote,1/27/21,azcentral.com,http://rssfeeds.azcentral.com/~/642767860/0/phoenix/sports~Curt-Schilling-slams-writers-after-missing-out-on-Hall-of-Fame-Morally-bankrupt-frauds/,3,-9.20787,1.3003225,1,1,2021,1,27,392,Hall of Fame Voting,Hall of Fame Voting
"Curt Schilling snubbed by Hall of Fame for 9th time, says he 'will not participate' next year",1/27/21,theblaze.com,https://www.theblaze.com/news/curt-schilling-snubbed-by-hall-of-fame-for-9th-time-says-he-will-not-participate-next-year,3,-9.265349,1.3260593,1,1,2021,1,27,392,Hall of Fame Voting,Hall of Fame Voting
Curt Schilling sounds off on Baseball Hall of Fame voting,1/25/22,nypost.com,https://nypost.com/2022/01/25/curt-schilling-sounds-off-on-baseball-hall-of-fame-voting/,3,-9.20173,1.2672062,1,1,2022,1,25,755,Hall of Fame Voting,Hall of Fame Voting
